Time,V1,V2,Amount,Class
82802.62845441751,-0.6124228909008682,-0.8082638250669247,7.343646385346243,0
12402.85931594145,-0.09512487755346981,-0.3294411047248347,47.549683673614744,0
9046.947488395232,-0.2686216239380641,-0.6085918055692785,147.22423604210664,0
60603.00171005551,1.3690945827628513,-0.5696300765463775,59.7704953394409,0
171065.12815698254,-0.2885329006817962,-1.7849385328721046,27.175980159487363,0
70914.16910055681,1.411356861745625,0.16633886595065583,40.21303429521755,0
26248.785438924464,0.23173094203039254,-1.5151149362494807,90.17120306550352,0
82174.35527772365,0.7172635437832151,0.01775254617328601,83.80727883261157,0
4758.345193443636,-1.12728552370693,-0.21968704502383987,153.4491481846167,0
33154.67371139878,-1.1889411180533487,0.04132683187700316,67.09602544570328,0
107250.13091368813,-2.49116140815146,-0.6345213234339414,41.141589865203684,0
154145.6447346052,0.9262574910843923,-1.6984505684002509,14.482293799523989,0
75362.66423458273,0.7195994976248915,0.10160771869001077,7.741490794746813,0
3129.43976424124,-0.3095098859272293,1.209369178334763,61.50450430091808,0
74782.11679475258,0.7932624959550306,0.4453967721142857,162.26762428051993,0
59209.081319091725,0.1227289077054837,0.25287665751566707,94.7169562491377,0
3088.6159219339065,0.8011817639881827,0.10714532973756831,54.33408874852241,0
73414.22564760542,0.011369908798494166,-0.3596926657008235,4.446552998819526,0
71911.41088546278,0.1871071001250919,0.41809142750660166,57.05777558233119,0
163249.6934519557,0.3417539207135393,-0.5220342898417564,24.552808104904358,0
46427.44770171868,-1.6651252963040444,1.4844340384402286,131.98088502902925,0
45666.93827381287,0.2483054757359842,0.061788270229648265,13.134641459659242,0
151625.23706252972,-1.825657995664608,-0.7754826486844134,397.875988027735,0
36538.21560900292,0.4458388752292466,-0.6046808501274109,34.814740068138796,0
16824.999247123007,0.030849492756939163,-0.619871070624552,125.91372130384181,0
92637.452104264,-0.9057972133711476,-1.0572514620201034,4.621838889599836,0
21765.057934353106,-0.40615141657380355,-1.2581972900269258,25.715639642866993,0
20057.352279595125,0.26881235641215423,0.5396547743450705,31.793101672245722,0
134007.3152730431,0.21856888887371573,-1.0414312698645425,71.04290106438017,0
7853.13452300392,-1.0578366186102344,0.5673304769866295,22.448803907065844,0
145117.83495783465,0.25597714641877106,1.3011298521785726,270.39686492829134,0
134164.15961621705,-0.4929182749492523,-0.8565019571194227,76.99319794575578,0
60882.11497483879,-0.2434064747951195,-1.332128954630901,30.641273483600468,0
61509.50325572668,1.6826475940132972,-0.727949867474313,49.13107698239274,0
138505.6129333806,-1.3845180194249966,0.5765611205089946,52.54301777114294,0
160078.91444295898,-0.5416207633091875,-0.3870842444749391,151.1845286708183,0
56718.68066121705,0.09406984119152385,-1.2426201449449152,55.92310861511409,0
30612.128812869698,0.1028142431550689,0.16025928664166553,9.26506471972984,0
167144.46169598744,-4.99597362453094,2.2278870440198264,60.29066742940779,1
68423.6976760722,1.477720295302075,-1.248302801869318,194.0396133613142,0
114336.10246392386,0.3362629511858955,-1.4428885740576936,93.74835380620888,0
90801.26911109834,0.32889153672704086,-0.6031200882261201,55.51289389920156,0
8026.631318015607,2.0994075205025093,-0.9947717179316954,11.379733054877905,0
93777.88316974533,-0.024286495670025846,-0.5897592406671354,3.29153668055144,0
100325.6669280459,-0.06433764737916652,0.03990669451976115,81.58568882466892,0
88835.69247285769,0.4331840672715426,0.6826525072925881,89.41856037468294,0
126662.41852806929,-1.4560464933464334,0.9613603598188132,46.642377393311946,0
164572.43081449962,-0.23307719205082192,1.924845495123521,19.517562617865373,0
3786.6232123215477,-0.042824379075518997,0.24107897640581327,11.917453823986131,0
113590.68171899821,-1.2672766883727302,1.0828414339163912,90.46396371175794,0
54767.68504138623,-0.7245322690342489,-0.6693662391187534,173.17383628364144,0
111581.28749106207,-0.43473496812419127,-1.1363362231559908,4.290221500533029,0
166996.92427771518,0.7914974359729572,1.1494770608285296,50.57700995362474,0
136088.48203639706,0.878654850180379,-0.8038031800970857,157.05877034273985,0
46142.48508527601,0.9229775651404308,-0.11135440238551125,134.51641794429082,0
26754.38425688599,1.0844775248572875,0.34285346578164794,40.62250482000994,0
160315.5945361328,-0.6794449849177494,1.4852165841471172,207.9898717782119,0
7045.944460663205,0.04189592115427648,1.2354837695030692,20.02633023633601,0
65771.70511275304,-0.9728278925829571,0.16208569264677555,37.31884730740505,0
70001.74561436348,-1.4873744464039769,1.9440176500004416,40.26465201711137,0
136336.63563431308,-0.9652140767505479,-0.2786647714245878,45.36215117697741,0
145526.17708518583,0.8233568294771726,1.383057398581605,0.7164297437013694,0
78060.58144959349,-1.3942977502044178,0.4040491665329693,16.29715824737814,0
64533.532918931465,1.6038660672678657,-0.40505095294555277,173.65434332513203,0
63307.326521149924,0.008857703668895378,0.2315284802175192,111.78407596393913,0
28849.493735515938,1.3636072951996998,-0.15136290357574236,361.7072190714906,0
153641.30525683373,0.28092849694782634,0.3226706307420114,151.67697780137817,0
52660.98928272384,0.7528910814937849,-1.0084814272863163,83.23593511142758,0
133534.90131812566,-1.2814909728688244,-0.1435246694229566,17.056222191312614,0
37952.915661141524,1.3593852232307442,-0.5444010195789126,13.09613334398395,0
63580.1618250002,-0.35385896282010376,0.4766135070198144,142.47673097285116,0
53737.74519246643,-0.2880627983512786,1.0784261944729465,19.083782630825645,0
67927.2868224162,-1.5198927996189848,1.3065540677345007,189.8274457234254,0
133054.88597543995,0.5446245744993387,0.8982445728562294,55.491635719406034,0
93640.48370698029,-0.3001287868282,-2.0981874632712016,16.650379187045747,0
32384.783940062207,-1.3646763259005417,0.20792969196167435,97.31027630465049,0
102926.37437703549,-1.135635904757829,-1.4838058550333233,303.801470392311,0
156884.91156511824,-1.4780022553041843,-2.401946943950546,11.555079566330587,0
165447.017689783,1.1864155905176088,0.8349894273785858,69.80372298185418,0
54238.13162179672,-1.104145456663919,-0.30683174438859473,25.483987093435385,0
11484.862694139822,-0.0963846363148971,-0.8302346336672846,104.84815011332572,0
49971.59071994013,-0.5432015003763371,0.7848886874941853,14.606900915152005,0
54473.3743074251,-0.32732557507239574,-2.159268935319768,99.21555407397118,0
115687.34585824725,-0.5738199139101188,1.361037360932807,114.73183011438715,0
9778.001382152459,-0.6929570045312151,0.2594788230864766,23.009755985936046,0
9864.608732233606,0.021222650834258405,1.1961502215261264,44.37587259993052,0
128553.91935655857,0.14707682744597397,0.8039864958905025,16.905400031537354,0
22045.87632307342,-0.6181750421001689,-0.9298479483926507,12.240600103128532,0
135330.29526361488,-0.05171279056027103,-1.918589423559303,91.22181643268696,0
